Country,League,Season,Date,HomeTeam,AwayTeam,HomeGoals,AwayGoals,Result
Romania,Cupa României,2020/2021,2020-09-09T13:30:00+00:00,Odorheiu Secuiesc,Avantul Reghin,2,0,HomeWin
Romania,Cupa României,2020/2021,2020-09-09T13:30:00+00:00,Oltenita,Agricola Borcea,0,3,AwayWin
Romania,Cupa României,2020/2021,2020-09-09T13:30:00+00:00,Pascani,Ozana Targu Neamt,3,0,HomeWin
Romania,Cupa României,2020/2021,2020-09-09T13:30:00+00:00,Ramnicu Sarat,Metalul Buzau,1,2,AwayWin
Romania,Cupa României,2020/2021,2020-09-09T13:30:00+00:00,Sanatatea Cluj,Unirea Dej,0,0,Draw
Romania,Cupa României,2020/2021,2020-09-09T13:30:00+00:00,Targu Secuiesc,Municipal Brasov,0,0,Draw
Romania,Cupa României,2020/2021,2020-09-09T13:30:00+00:00,Victoria Traian,Faurei,0,3,AwayWin
Romania,Cupa României,2020/2021,2020-09-09T13:30:00+00:00,Viitorul Curita,CSM Bacau,0,3,AwayWin
Romania,Cupa României,2020/2021,2020-09-09T13:30:00+00:00,CSA Steaua Bucuresti,CS Balotesti,6,0,HomeWin
Romania,Cupa României,2020/2021,2020-09-09T13:30:00+00:00,CSM FC Vaslui,Husana Husi,0,5,AwayWin
Romania,Cupa României,2020/2021,2020-09-09T13:30:00+00:00,Medgidia,Axiopolis,0,3,AwayWin
Romania,Cupa României,2020/2021,2020-09-09T13:30:00+00:00,Minerul Costesti,Viitorul Daesti,0,5,AwayWin
Romania,Cupa României,2020/2021,2020-09-09T13:30:00+00:00,Victoria Cumpana,Poseidon 2 Mai,3,0,HomeWin
Romania,Cupa României,2020/2021,2020-09-09T13:30:00+00:00,Ariesul Mihai Viteazu,Industria Galda de Jos,0,3,AwayWin
Romania,Cupa României,2020/2021,2020-09-09T13:30:00+00:00,CSM Deva,Ghiroda si Giarmata Vii,0,1,AwayWin
Romania,Cupa României,2020/2021,2020-09-09T13:30:00+00:00,Dante Botosani,Somuz Falticeni,0,3,AwayWin
Romania,Cupa României,2020/2021,2020-09-09T13:30:00+00:00,Dunarea 2020 Giurgiu,Sporting Rosiori,1,7,AwayWin
Romania,Cupa României,2020/2021,2020-09-09T13:30:00+00:00,Flacara M. Kogalniceanu,Braila,0,4,AwayWin
Romania,Cupa României,2020/2021,2020-09-09T13:30:00+00:00,Jiul Rovinari,Filiasi,0,3,AwayWin
Romania,Cupa României,2020/2021,2020-09-09T13:30:00+00:00,Olimpic Zarnesti,Olimpic Cetate,1,0,HomeWin
Romania,Cupa României,2020/2021,2020-09-09T13:30:00+00:00,Pobeda Star Bisnov,Fortuna Becicherecu Mic,4,2,HomeWin
Romania,Cupa României,2020/2021,2020-09-09T13:30:00+00:00,Sportul Simleu,SCM Zalau,0,0,Draw
Romania,Cupa României,2020/2021,2020-09-09T13:30:00+00:00,Unirea Urziceni,Ariesul Turda,4,1,HomeWin
Romania,Cupa României,2020/2021,2020-09-09T13:30:00+00:00,Universitatea Alba Iulia,Unirea Alba Iulia,0,0,Draw
Romania,Cupa României,2020/2021,2020-09-09T13:30:00+00:00,Victoria Gugesti,Sporting Liesti,0,4,AwayWin
Romania,Cupa României,2020/2021,2020-09-09T13:30:00+00:00,Infratirea Jilavele,Recolta Gheorghe Doja,1,3,AwayWin
Romania,Cupa României,2020/2021,2020-09-22T13:30:00+00:00,Agricola Borcea,Inainte Modelu,3,1,HomeWin
Romania,Cupa României,2020/2021,2020-09-22T13:30:00+00:00,Ghiroda si Giarmata Vii,Hunedoara,4,1,HomeWin
Romania,Cupa României,2020/2021,2020-09-22T13:30:00+00:00,Gloria Lunca Teuz Cermei,Progresul Pecica,3,1,HomeWin
Romania,Cupa României,2020/2021,2020-09-22T13:30:00+00:00,Industria Galda de Jos,Unirea Alba Iulia,0,3,AwayWin
Romania,Cupa României,2020/2021,2020-09-22T13:30:00+00:00,Metalul Buzau,Blejoi,0,0,Draw
Romania,Cupa României,2020/2021,2020-09-22T13:30:00+00:00,Metalurgistul Cugir,Viitorul Selimbar,3,4,AwayWin
Romania,Cupa României,2020/2021,2020-09-22T13:30:00+00:00,Otelul,Focsani,0,1,AwayWin
Romania,Cupa României,2020/2021,2020-09-22T13:30:00+00:00,Pascani,Stiinta Miroslava,0,0,Draw
Romania,Cupa României,2020/2021,2020-09-22T13:30:00+00:00,Pucioasa,Flacara Moreni,2,1,HomeWin
Romania,Cupa României,2020/2021,2020-09-22T13:30:00+00:00,Sporting Rosiori,Alexandria,0,3,AwayWin
Romania,Cupa României,2020/2021,2020-09-22T13:30:00+00:00,Tunari,CS Afumati,0,3,AwayWin
Romania,Cupa României,2020/2021,2020-09-22T13:30:00+00:00,Unirea Bascov,Vedita Colonesti,0,3,AwayWin
Romania,Cupa României,2020/2021,2020-09-22T13:30:00+00:00,Unirea Dej,U Craiova 1948,7,0,HomeWin
Romania,Cupa României,2020/2021,2020-09-22T13:30:00+00:00,CSA Steaua Bucuresti,Popesti-Leordeni,0,1,AwayWin
Romania,Cupa României,2020/2021,2020-09-22T13:30:00+00:00,Crisul Chisineu Cris,Soimii Lipova,0,2,AwayWin
Romania,Cupa României,2020/2021,2020-09-22T13:30:00+00:00,Sanmartin,CS Luceafarul Oradea,0,0,Draw
Romania,Cupa României,2020/2021,2020-09-22T13:30:00+00:00,Unirea Ungheni,Odorheiu Secuiesc,0,1,AwayWin
Romania,Cupa României,2020/2021,2020-09-22T13:30:00+00:00,Victoria Cumpana,Axiopolis,0,3,AwayWin
Romania,Cupa României,2020/2021,2020-09-22T13:30:00+00:00,Somuz Falticeni,Bucovina Radauti,3,0,HomeWin
Romania,Cupa României,2020/2021,2020-09-22T13:30:00+00:00,Braila,Viitorul Ianca,4,1,HomeWin
Romania,Cupa României,2020/2021,2020-09-22T13:30:00+00:00,CSM Bacau,Ceahlaul Piatra Neamt,0,4,AwayWin
Romania,Cupa României,2020/2021,2020-09-22T13:30:00+00:00,Husana Husi,Sporting Liesti,2,1,HomeWin
Romania,Cupa României,2020/2021,2020-09-22T13:30:00+00:00,Olimpic Zarnesti,Municipal Brasov,0,3,AwayWin
Romania,Cupa României,2020/2021,2020-09-22T13:30:00+00:00,Pobeda Star Bisnov,Dumbravita,0,0,Draw
Romania,Cupa României,2020/2021,2020-09-22T13:30:00+00:00,Recolta Gheorghe Doja,Faurei,2,3,AwayWin
Romania,Cupa României,2020/2021,2020-09-22T13:30:00+00:00,Sighetu Marmatiei,Sportul Simleu,1,2,AwayWin
Romania,Cupa României,2020/2021,2020-09-22T13:30:00+00:00,Viitorul Daesti,Flacara Horezu,5,0,HomeWin
Romania,Cupa României,2020/2021,2020-10-06T11:30:00+00:00,Alexandria,Slatina,0,3,AwayWin
Romania,Cupa României,2020/2021,2020-10-06T11:30:00+00:00,Ghiroda si Giarmata Vii,Dumbravita,4,2,HomeWin
Romania,Cupa României,2020/2021,2020-10-06T11:30:00+00:00,Gloria Lunca Teuz Cermei,Soimii Lipova,0,3,AwayWin
Romania,Cupa României,2020/2021,2020-10-06T11:30:00+00:00,Odorheiu Secuiesc,Csikszereda,0,2,AwayWin
Romania,Cupa României,2020/2021,2020-10-06T11:30:00+00:00,Popesti-Leordeni,Progresul Spartac,0,1,AwayWin
Romania,Cupa României,2020/2021,2020-10-06T11:30:00+00:00,Unirea Alba Iulia,Viitorul Selimbar,0,2,AwayWin
Romania,Cupa României,2020/2021,2020-10-07T11:30:00+00:00,CS Afumati,Concordia,2,3,AwayWin
Romania,Cupa României,2020/2021,2020-10-07T11:30:00+00:00,Axiopolis,Agricola Borcea,6,3,HomeWin
Romania,Cupa României,2020/2021,2020-10-07T11:30:00+00:00,Ceahlaul Piatra Neamt,Aerostar Bacau,3,0,HomeWin
Romania,Cupa României,2020/2021,2020-10-07T11:30:00+00:00,Metalul Buzau,Focsani,0,2,AwayWin
Romania,Cupa României,2020/2021,2020-10-07T11:30:00+00:00,Minaur Baia Mare,Comuna Recea,0,3,AwayWin
Romania,Cupa României,2020/2021,2020-10-07T11:30:00+00:00,Pucioasa,Municipal Brasov,1,1,Draw
Romania,Cupa României,2020/2021,2020-10-07T11:30:00+00:00,U Craiova 1948,CSM Resita,1,1,Draw
Romania,Cupa României,2020/2021,2020-10-07T11:30:00+00:00,Somuz Falticeni,ACS Foresta Suceava,2,0,HomeWin
Romania,Cupa României,2020/2021,2020-10-07T11:30:00+00:00,Braila,Faurei,4,0,HomeWin
Romania,Cupa României,2020/2021,2020-10-07T11:30:00+00:00,Husana Husi,Stiinta Miroslava,2,1,HomeWin
Romania,Cupa României,2020/2021,2020-10-07T11:30:00+00:00,Sportul Simleu,Sanmartin,1,2,AwayWin
Romania,Cupa României,2020/2021,2020-10-07T11:30:00+00:00,Viitorul Daesti,Vedita Colonesti,2,2,Draw
Romania,Cupa României,2020/2021,2020-10-07T12:30:00+00:00,Mostistea Ulmu,Unirea Slobozia,3,1,HomeWin
Romania,Cupa României,2020/2021,2020-10-08T11:30:00+00:00,Filiasi,Pandurii TG JIU,2,0,HomeWin
Romania,Cupa României,2020/2021,2020-10-08T14:30:00+00:00,Unirea Dej,Universitatea Cluj,0,2,AwayWin
Romania,Cupa României,2020/2021,2020-10-20T11:30:00+00:00,Filiasi,U Craiova 1948,0,4,AwayWin
Romania,Cupa României,2020/2021,2020-10-20T11:30:00+00:00,Progresul Spartac,Rapid,3,2,HomeWin
Romania,Cupa României,2020/2021,2020-10-20T11:30:00+00:00,Slatina,Turris-Oltul T. Magurele,0,0,Draw
Romania,Cupa României,2020/2021,2020-10-20T11:30:00+00:00,Viitorul Selimbar,Universitatea Cluj,0,3,AwayWin
Romania,Cupa României,2020/2021,2020-10-20T11:30:00+00:00,Soimii Lipova,Ripensia Timisoara,0,1,AwayWin
Romania,Cupa României,2020/2021,2020-10-21T11:30:00+00:00,Concordia,CS Mioveni,1,0,HomeWin
Romania,Cupa României,2020/2021,2020-10-21T11:30:00+00:00,Metaloglobus,Petrolul Ploiesti,1,2,AwayWin
Romania,Cupa României,2020/2021,2020-10-21T11:30:00+00:00,Axiopolis,Farul Constanta,1,1,Draw
Romania,Cupa României,2020/2021,2020-10-21T11:30:00+00:00,Ghiroda si Giarmata Vii,ACS Poli Timisoara,3,4,AwayWin
Romania,Cupa României,2020/2021,2020-10-21T11:30:00+00:00,Mostistea Ulmu,Dunarea Calarasi,1,2,AwayWin
Romania,Cupa României,2020/2021,2020-10-21T11:30:00+00:00,Municipal Brasov,Csikszereda,0,1,AwayWin
Romania,Cupa României,2020/2021,2020-10-21T11:30:00+00:00,Sanmartin,Comuna Recea,4,3,HomeWin
Romania,Cupa României,2020/2021,2020-10-21T11:30:00+00:00,Somuz Falticeni,Ceahlaul Piatra Neamt,0,4,AwayWin
Romania,Cupa României,2020/2021,2020-10-21T11:30:00+00:00,Braila,SCM Gloria Buzau,1,2,AwayWin
Romania,Cupa României,2020/2021,2020-10-21T11:30:00+00:00,Husana Husi,Focsani,1,0,HomeWin
Romania,Cupa României,2020/2021,2020-10-21T11:30:00+00:00,Viitorul Daesti,ACS Sirineasa,1,2,AwayWin
Romania,Cupa României,2020/2021,2020-11-27T16:00:00+00:00,Chindia Targoviste,AFC Hermannstadt,1,1,Draw
Romania,Cupa României,2020/2021,2020-11-27T18:45:00+00:00,Progresul Spartac,CS Universitatea Craiova,0,5,AwayWin
Romania,Cupa României,2020/2021,2020-11-28T09:00:00+00:00,Turris-Oltul T. Magurele,Sepsi OSK Sfantu Gheorghe,1,0,HomeWin
Romania,Cupa României,2020/2021,2020-11-28T10:00:00+00:00,Sanmartin,Dunarea Calarasi,0,1,AwayWin
Romania,Cupa României,2020/2021,2020-11-28T11:15:00+00:00,U Craiova 1948,FC Politehnica Timisoara,1,3,AwayWin
Romania,Cupa României,2020/2021,2020-11-28T11:30:00+00:00,Concordia,FC Botosani,0,2,AwayWin
Romania,Cupa României,2020/2021,2020-11-28T11:30:00+00:00,Farul Constanta,FC Clinceni,2,1,HomeWin
Romania,Cupa României,2020/2021,2020-11-28T11:30:00+00:00,ACS Sirineasa,Arges Pitesti,1,0,HomeWin
Romania,Cupa României,2020/2021,2020-11-28T16:00:00+00:00,Ceahlaul Piatra Neamt,Petrolul Ploiesti,1,2,AwayWin
Romania,Cupa României,2020/2021,2020-11-28T18:45:00+00:00,Dinamo Bucuresti,Viitorul Constanta,3,0,HomeWin
Romania,Cupa României,2020/2021,2020-11-29T10:15:00+00:00,Ripensia Timisoara,FC Astra Giurgiu,1,5,AwayWin
Romania,Cupa României,2020/2021,2020-11-29T11:30:00+00:00,Husana Husi,Universitatea Cluj,2,8,AwayWin
Romania,Cupa României,2020/2021,2020-11-29T15:30:00+00:00,FC Voluntari,GAZ Metan Medias,0,6,AwayWin
Romania,Cupa României,2020/2021,2020-11-29T18:30:00+00:00,Politehnica Iasi,CFR 1907 Cluj,1,0,HomeWin
Romania,Cupa României,2020/2021,2020-11-30T12:00:00+00:00,Csikszereda,Uta Arad,0,2,AwayWin
Romania,Cupa României,2020/2021,2021-02-09T17:00:00+00:00,Petrolul Ploiesti,Politehnica Iasi,3,0,HomeWin
Romania,Cupa României,2020/2021,2021-02-10T12:30:00+00:00,Farul Constanta,Chindia Targoviste,0,3,AwayWin
Romania,Cupa României,2020/2021,2021-02-10T15:15:00+00:00,Universitatea Cluj,Uta Arad,2,1,HomeWin
Romania,Cupa României,2020/2021,2021-02-10T18:30:00+00:00,Dinamo Bucuresti,FCSB,1,0,HomeWin
Romania,Cupa României,2020/2021,2021-02-11T13:00:00+00:00,ACS Sirineasa,GAZ Metan Medias,1,0,HomeWin
Romania,Cupa României,2020/2021,2021-02-11T15:45:00+00:00,FC Politehnica Timisoara,FC Astra Giurgiu,1,2,AwayWin
Romania,Cupa României,2020/2021,2021-02-11T18:30:00+00:00,FC Botosani,CS Universitatea Craiova,0,1,AwayWin
Romania,Cupa României,2020/2021,2021-03-02T18:30:00+00:00,Chindia Targoviste,CS Universitatea Craiova,0,1,AwayWin
Romania,Cupa României,2020/2021,2021-03-03T15:30:00+00:00,Universitatea Cluj,ACS Sirineasa,1,3,AwayWin
Romania,Cupa României,2020/2021,2021-03-03T18:30:00+00:00,Petrolul Ploiesti,FC Astra Giurgiu,0,3,AwayWin
Romania,Cupa României,2020/2021,2021-03-04T18:00:00+00:00,Dunarea Calarasi,Dinamo Bucuresti,1,3,AwayWin
Romania,Cupa României,2020/2021,2021-04-13T16:00:00+00:00,FC Astra Giurgiu,Dinamo Bucuresti,1,0,HomeWin
Romania,Cupa României,2020/2021,2021-04-14T16:00:00+00:00,CS Universitatea Craiova,ACS Sirineasa,3,0,HomeWin
Romania,Cupa României,2020/2021,2021-05-11T17:15:00+00:00,Dinamo Bucuresti,FC Astra Giurgiu,1,0,HomeWin
Romania,Cupa României,2020/2021,2021-05-12T17:30:00+00:00,ACS Sirineasa,CS Universitatea Craiova,2,2,Draw
Romania,Cupa României,2020/2021,2021-05-22T17:30:00+00:00,FC Astra Giurgiu,CS Universitatea Craiova,2,3,AwayWin
Romania,Cupa României,2021/2022,2021-07-28T14:30:00+00:00,ACS Poli Timisoara,Cetate Deva,3,6,AwayWin
Romania,Cupa României,2021/2022,2021-07-28T14:30:00+00:00,Avrig,Olimpic Cetate,4,1,HomeWin
Romania,Cupa României,2021/2022,2021-07-28T14:30:00+00:00,Gloria Lunca Teuz Cermei,Luceafarul Lotus,1,3,AwayWin
Romania,Cupa României,2021/2022,2021-07-28T14:30:00+00:00,Industria Galda de Jos,Unirea Alba Iulia,2,0,HomeWin
Romania,Cupa României,2021/2022,2021-07-28T14:30:00+00:00,Pascani,Husana Husi,1,3,AwayWin
Romania,Cupa României,2021/2022,2021-07-28T14:30:00+00:00,Pescarusul Sarichioi,Sportul Chiscani,1,2,AwayWin
Romania,Cupa României,2021/2022,2021-07-28T14:30:00+00:00,Rapid Jibou,Sportul Simleu,0,5,AwayWin
Romania,Cupa României,2021/2022,2021-07-28T14:30:00+00:00,Victoria Traian,Viitorul Ianca,2,4,AwayWin
Romania,Cupa României,2021/2022,2021-07-28T14:30:00+00:00,Viitorul Curita,CSM Bacau,2,0,HomeWin
Romania,Cupa României,2021/2022,2021-07-28T14:30:00+00:00,Viitorul Simian,Gilortul,1,3,AwayWin
Romania,Cupa României,2021/2022,2021-07-28T14:30:00+00:00,CS Carcea,Petrolul Potcoava,1,0,HomeWin
Romania,Cupa României,2021/2022,2021-07-28T14:30:00+00:00,CS Floresti,Sanatatea Cluj,2,5,AwayWin
Romania,Cupa României,2021/2022,2021-07-28T14:30:00+00:00,CSM FC Vaslui,SJ Vaslui,0,3,AwayWin
Romania,Cupa României,2021/2022,2021-07-28T14:30:00+00:00,Faurei,Agricola Borcea,2,2,Draw
Romania,Cupa României,2021/2022,2021-07-28T14:30:00+00:00,Minerul Costesti,Jiul Petrosani,1,3,AwayWin
Romania,Cupa României,2021/2022,2021-07-28T14:30:00+00:00,Vointa Stremt,Ocna Mures,2,0,HomeWin
Romania,Cupa României,2021/2022,2021-07-28T14:30:00+00:00,Infratirea Jilavele,Recolta Gheorghe Doja,0,3,AwayWin
Romania,Cupa României,2021/2022,2021-07-28T14:30:00+00:00,Armata Aurul Brad,Hunedoara,4,5,AwayWin
Romania,Cupa României,2021/2022,2021-07-28T14:30:00+00:00,Asalt Bucuresti,Oltenita,8,0,HomeWin
Romania,Cupa României,2021/2022,2021-07-28T14:30:00+00:00,Branesti,Tunari,0,2,AwayWin
Romania,Cupa României,2021/2022,2021-07-28T14:30:00+00:00,Dunarea Ciocanesti,Inainte Modelu,2,2,Draw
Romania,Cupa României,2021/2022,2021-07-28T14:30:00+00:00,Foresta Tileagd,CS Luceafarul Oradea,2,1,HomeWin
Romania,Cupa României,2021/2022,2021-07-28T14:30:00+00:00,Golimpiakosz Odorheiu,Odorheiu Secuiesc,0,6,AwayWin
Romania,Cupa României,2021/2022,2021-07-28T14:30:00+00:00,Inizio Focsani,Targu Secuiesc,4,2,HomeWin
Romania,Cupa României,2021/2022,2021-07-28T14:30:00+00:00,Inter Aninoasa,Pucioasa,2,7,AwayWin
Romania,Cupa României,2021/2022,2021-07-28T14:30:00+00:00,Juniorul Suceava,Somuz Falticeni,2,3,AwayWin
Romania,Cupa României,2021/2022,2021-07-28T14:30:00+00:00,Kinder Sangeorgiu de Mur,Unirea Ungheni,0,3,AwayWin
Romania,Cupa României,2021/2022,2021-07-28T14:30:00+00:00,Lapus R,Progresul Somcuta Mare,0,2,AwayWin
Romania,Cupa României,2021/2022,2021-07-28T14:30:00+00:00,Maxima Hobaia,Alexandria,0,3,AwayWin
Romania,Cupa României,2021/2022,2021-07-28T14:30:00+00:00,Moldova Cristesti,Dante Botosani,1,4,AwayWin
Romania,Cupa României,2021/2022,2021-07-28T14:30:00+00:00,Nera Bozovici,Progresul Ezeris,1,2,AwayWin
Romania,Cupa României,2021/2022,2021-07-28T14:30:00+00:00,Navodari,Gloria Albesti,4,0,HomeWin
Romania,Cupa României,2021/2022,2021-07-28T14:30:00+00:00,Petrolul 95,Flacara Moreni,2,2,Draw
Romania,Cupa României,2021/2022,2021-07-28T14:30:00+00:00,Phoenix Posta Calnau,Plopeni,1,3,AwayWin
Romania,Cupa României,2021/2022,2021-07-28T14:30:00+00:00,Sparta Ramnicu Valcea,Flacara Horezu,3,0,HomeWin
Romania,Cupa României,2021/2022,2021-07-28T14:30:00+00:00,Sportul Beclean,Somesul Dej,3,0,HomeWin
Romania,Cupa României,2021/2022,2021-07-28T14:30:00+00:00,Steagu Rosu Brasov,Kids Tampa Brasov,0,2,AwayWin
Romania,Cupa României,2021/2022,2021-07-28T14:30:00+00:00,Universitatea de Vest,Ghiroda si Giarmata Vii,1,2,AwayWin
Romania,Cupa României,2021/2022,2021-07-28T14:30:00+00:00,Zimbrul Slobozia Conachi,Sporting Liesti,1,6,AwayWin
Romania,Cupa României,2021/2022,2021-07-28T14:30:00+00:00,Stiinta Beltiug,CSM Satu Mare,0,5,AwayWin
Romania,Cupa României,2021/2022,2021-08-11T14:30:00+00:00,Stiinta Miroslava,Ceahlaul Piatra Neamt,1,1,Draw
Romania,Cupa României,2021/2022,2021-08-11T14:30:00+00:00,Alexandria,Sporting Rosiori,0,0,Draw
Romania,Cupa României,2021/2022,2021-08-11T14:30:00+00:00,Avrig,Brasov Steagul Renaste,2,7,AwayWin
Romania,Cupa României,2021/2022,2021-08-11T14:30:00+00:00,Flacara Moreni,Pucioasa,0,2,AwayWin
Romania,Cupa României,2021/2022,2021-08-11T14:30:00+00:00,Hunedoara,Cetate Deva,0,0,Draw
Romania,Cupa României,2021/2022,2021-08-11T14:30:00+00:00,Metalul Buzau,Ramnicu Sarat,2,0,HomeWin
Romania,Cupa României,2021/2022,2021-08-11T14:30:00+00:00,Metalurgistul Cugir,Viitorul Selimbar,1,2,AwayWin
Romania,Cupa României,2021/2022,2021-08-11T14:30:00+00:00,Popesti-Leordeni,CS Afumati,4,3,HomeWin
Romania,Cupa României,2021/2022,2021-08-11T14:30:00+00:00,Sporting Liesti,Otelul,0,4,AwayWin
Romania,Cupa României,2021/2022,2021-08-11T14:30:00+00:00,Sanatatea Cluj,Ariesul Turda,3,2,HomeWin
Romania,Cupa României,2021/2022,2021-08-11T14:30:00+00:00,Viitorul Curita,Odorheiu Secuiesc,0,4,AwayWin
Romania,Cupa României,2021/2022,2021-08-11T14:30:00+00:00,Avantul Periam,Progresul Pecica,2,1,HomeWin
Romania,Cupa României,2021/2022,2021-08-11T14:30:00+00:00,CS Carcea,Filiasi,0,3,AwayWin
Romania,Cupa României,2021/2022,2021-08-11T14:30:00+00:00,Dumbravita,Soimii Lipova,0,1,AwayWin
Romania,Cupa României,2021/2022,2021-08-11T14:30:00+00:00,Progresul Somcuta Mare,Gloria Bistrita,2,3,AwayWin
Romania,Cupa României,2021/2022,2021-08-11T14:30:00+00:00,Unirea Ungheni,Avantul Reghin,4,2,HomeWin
Romania,Cupa României,2021/2022,2021-08-11T14:30:00+00:00,Vointa Stremt,Industria Galda de Jos,1,0,HomeWin
Romania,Cupa României,2021/2022,2021-08-11T14:30:00+00:00,Somuz Falticeni,Bucovina Radauti,3,0,HomeWin
Romania,Cupa României,2021/2022,2021-08-11T14:30:00+00:00,Dante Botosani,ACS Foresta Suceava,3,1,HomeWin
Romania,Cupa României,2021/2022,2021-08-11T14:30:00+00:00,Jiul Petrosani,Gilortul,6,1,HomeWin
Romania,Cupa României,2021/2022,2021-08-11T14:30:00+00:00,Recolta Gheorghe Doja,Viitorul Ianca,1,0,HomeWin
Romania,Cupa României,2021/2022,2021-08-11T14:30:00+00:00,Sportul Simleu,SCM Zalau,0,1,AwayWin
Romania,Cupa României,2021/2022,2021-08-11T14:30:00+00:00,Viitorul Daesti,Vedita Colonesti,0,1,AwayWin
Romania,Cupa României,2021/2022,2021-08-11T14:30:00+00:00,CSM Satu Mare,Minaur Baia Mare,0,2,AwayWin
Romania,Cupa României,2021/2022,2021-08-11T14:30:00+00:00,SJ Vaslui,Husana Husi,1,2,AwayWin
Romania,Cupa României,2021/2022,2021-08-11T14:30:00+00:00,Kids Tampa Brasov,Municipal Brasov,3,3,Draw
Romania,Cupa României,2021/2022,2021-08-11T14:30:00+00:00,Plopeni,Blejoi,4,1,HomeWin
Romania,Cupa României,2021/2022,2021-08-11T14:30:00+00:00,Progresul Ezeris,Ghiroda si Giarmata Vii,2,1,HomeWin
Romania,Cupa României,2021/2022,2021-08-11T14:30:00+00:00,Asalt Bucuresti,Tunari,1,7,AwayWin
Romania,Cupa României,2021/2022,2021-08-11T14:30:00+00:00,Dunarea Ciocanesti,Agricola Borcea,3,5,AwayWin
Romania,Cupa României,2021/2022,2021-08-11T14:30:00+00:00,Foresta Tileagd,1910 Oradea,0,5,AwayWin
Romania,Cupa României,2021/2022,2021-08-11T14:30:00+00:00,Inizio Focsani,Focsani,0,2,AwayWin
Romania,Cupa României,2021/2022,2021-08-11T14:30:00+00:00,Luceafarul Lotus,Crisul Chisineu Cris,0,1,AwayWin
Romania,Cupa României,2021/2022,2021-08-11T14:30:00+00:00,Navodari,Axiopolis,3,0,HomeWin
Romania,Cupa României,2021/2022,2021-08-11T14:30:00+00:00,Sparta Ramnicu Valcea,Unirea Bascov,1,2,AwayWin
Romania,Cupa României,2021/2022,2021-08-11T14:30:00+00:00,Sportul Beclean,Unirea Dej,1,3,AwayWin
Romania,Cupa României,2021/2022,2021-08-18T14:00:00+00:00,Progresul Spartac,CSA Steaua Bucuresti,2,1,HomeWin
Romania,Cupa României,2021/2022,2021-08-18T14:30:00+00:00,Pescarusul Sarichioi,Braila,0,2,AwayWin
Romania,Cupa României,2021/2022,2021-08-24T14:30:00+00:00,Filiasi,Vedita Colonesti,2,2,Draw
Romania,Cupa României,2021/2022,2021-08-24T14:30:00+00:00,Focsani,Aerostar Bacau,2,2,Draw
Romania,Cupa României,2021/2022,2021-08-24T14:30:00+00:00,Metalul Buzau,SCM Gloria Buzau,1,3,AwayWin
Romania,Cupa României,2021/2022,2021-08-24T14:30:00+00:00,Odorheiu Secuiesc,Unirea Ungheni,3,1,HomeWin
Romania,Cupa României,2021/2022,2021-08-24T14:30:00+00:00,Pucioasa,Unirea Bascov,0,2,AwayWin
Romania,Cupa României,2021/2022,2021-08-24T14:30:00+00:00,Sporting Rosiori,Slatina,0,1,AwayWin
Romania,Cupa României,2021/2022,2021-08-24T14:30:00+00:00,Tunari,Metaloglobus,1,0,HomeWin
Romania,Cupa României,2021/2022,2021-08-24T14:30:00+00:00,Crisul Chisineu Cris,Soimii Lipova,0,2,AwayWin
Romania,Cupa României,2021/2022,2021-08-24T14:30:00+00:00,Municipal Brasov,Brasov Steagul Renaste,1,0,HomeWin
Romania,Cupa României,2021/2022,2021-08-24T14:30:00+00:00,Jiul Petrosani,Hunedoara,0,5,AwayWin
Romania,Cupa României,2021/2022,2021-08-24T14:30:00+00:00,Recolta Gheorghe Doja,Agricola Borcea,3,1,HomeWin
Romania,Cupa României,2021/2022,2021-08-24T14:30:00+00:00,Gloria Bistrita,Unirea Dej,2,4,AwayWin
Romania,Cupa României,2021/2022,2021-08-25T14:30:00+00:00,Popesti-Leordeni,Unirea Slobozia,0,1,AwayWin
Romania,Cupa României,2021/2022,2021-08-25T14:30:00+00:00,Sanatatea Cluj,Universitatea Cluj,0,4,AwayWin
Romania,Cupa României,2021/2022,2021-08-25T14:30:00+00:00,Avantul Periam,Ripensia Timisoara,1,4,AwayWin
Romania,Cupa României,2021/2022,2021-08-25T14:30:00+00:00,Vointa Stremt,Viitorul Selimbar,0,4,AwayWin
Romania,Cupa României,2021/2022,2021-08-25T14:30:00+00:00,Somuz Falticeni,Dante Botosani,3,1,HomeWin
Romania,Cupa României,2021/2022,2021-08-25T14:30:00+00:00,Braila,Otelul,1,0,HomeWin
Romania,Cupa României,2021/2022,2021-08-25T14:30:00+00:00,Husana Husi,Stiinta Miroslava,2,1,HomeWin
Romania,Cupa României,2021/2022,2021-08-25T14:30:00+00:00,1910 Oradea,SCM Zalau,1,0,HomeWin
Romania,Cupa României,2021/2022,2021-08-25T14:30:00+00:00,Progresul Ezeris,CSM Resita,2,3,AwayWin
Romania,Cupa României,2021/2022,2021-08-25T14:30:00+00:00,Navodari,Unirea Constanta,3,1,HomeWin
Romania,Cupa României,2021/2022,2021-08-25T17:00:00+00:00,Pandurii TG JIU,ACS Sirineasa,0,1,AwayWin
Romania,Cupa României,2021/2022,2021-08-26T14:30:00+00:00,Progresul Spartac,Concordia,1,1,Draw
Romania,Cupa României,2021/2022,2021-09-01T13:30:00+00:00,Plopeni,Petrolul Ploiesti,0,5,AwayWin
Romania,Cupa României,2021/2022,2021-09-07T13:30:00+00:00,Filiasi,ACS Sirineasa,3,2,HomeWin
